[2026-05-13T03:45:09+00:00] starting L base 10k training on GPU 5
Device: cuda
Dataset: datasets/simple_tcno_stratified_1p_10000steps_10x.npz
Shapes: pos=(20480, 10001, 1, 2), vel=(20480, 10001, 1, 2), coll=(20480, 10000)
Splits: train=16384, val=2048, test=2048
Materialized train samples on cuda: 163856384
Samples per epoch: 8388608
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/shawheen/.netrc.
wandb: Currently logged in as: synaderi (synaderi-uc-davis) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /home/shawheen/research_project/particle_nn_sim_files/particle_nn_sim/wandb/run-20260513_034653-hdnl525a
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run L-base-10k-gpu5
wandb: ⭐️ View project at https://wandb.ai/synaderi-uc-davis/particle-nn-sim
wandb: 🚀 View run at https://wandb.ai/synaderi-uc-davis/particle-nn-sim/runs/hdnl525a
Epoch 900 | train_loss=0.003426 | train_mse=0.003426 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.003985 | val_mse=0.003985 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=899 | lr=1.25e-04 | sec=3.72
Epoch 925 | train_loss=0.003350 | train_mse=0.003350 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.003257 | val_mse=0.003257 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=916 | lr=1.25e-04 | sec=3.72
Epoch 950 | train_loss=0.003380 | train_mse=0.003380 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.003290 | val_mse=0.003290 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=938 | lr=1.25e-04 | sec=3.71
Epoch 975 | train_loss=0.003007 | train_mse=0.003007 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.003028 | val_mse=0.003028 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=970 | lr=1.25e-04 | sec=3.73
Epoch 1000 | train_loss=0.002931 | train_mse=0.002931 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.002981 | val_mse=0.002981 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=995 | lr=1.25e-04 | sec=3.71
Epoch 1025 | train_loss=0.002851 | train_mse=0.002851 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.002880 | val_mse=0.002880 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=1021 | lr=1.25e-04 | sec=3.72
Epoch 1050 | train_loss=0.002917 | train_mse=0.002917 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.003442 | val_mse=0.003442 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=1045 | lr=1.25e-04 | sec=3.73
Epoch 1075 | train_loss=0.002751 | train_mse=0.002751 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.002758 | val_mse=0.002758 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=1053 | lr=1.25e-04 | sec=3.70
Epoch 1100 | train_loss=0.003571 | train_mse=0.003571 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.002787 | val_mse=0.002787 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=1091 | lr=1.25e-04 | sec=3.70
Epoch 1125 | train_loss=0.002626 | train_mse=0.002626 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.002655 | val_mse=0.002655 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=1110 | lr=1.25e-04 | sec=3.70
